,id,title,author,category,nationality,description,design,technology,market,investment,media,pdesign,ptechnology,pmarket,pinvestment,pmedia,photos
29,36,LVJ Eyewear,贲旅娟,产品装备,中国,"When driving a non-motor vehicle and using navigation, users usually choose 1 to wear headphones; 2 to take out the mobile phone to watch intermittently; 3 to use the car mobile phone bracket, which is very dangerous and troublesome for the user, resulting in countless traffic accidents.
LVJ Eyewear seizes the user's pain point, sets the mini smart display screen in front of the lens, displays the driving path, road conditions, maps, etc. in front of the user's eyes in real time, and visualizes the journey intuitively; equipped with bone conduction headphones on the temples close to the ears, Using the characteristics of anti-noise and sound transmission strength of bone conduction earphones, AI voice broadcasts road instructions for users in real time. Display + bone conduction earphones, realize the intelligent navigation system of visualization + audibility, bringing users a safe, reliable and convenient experience.
The mini-display is at the front of the glasses, showing the road surface indication for the user; the ultra-micro camera is at the right end of the display, which is used to simply scan the road conditions and serve the display; the bone conduction earphones are placed on the temples near the ears, and the switch is on the outside , One-button opening, easy to operate; the charging cord is small and convenient, easy to carry and charge, the charging port is at the position of the temple, and the interactive light displays during charging.
How to use: Turn on Bluetooth to connect close to the device, and the pop-up window shows that the connection is completed with one key. With the help of the mobile phone navigation app, you can quickly locate and use it. The mini display screen visually displays the distance and road conditions, combined with bone conduction headset voice broadcast
The overall appearance has a streamlined effect, and the point, line and surface of the plane are applied to the product design, which has a modern aesthetic feeling. The combination of dark green and technological blue is neutral, fashionable and technologically futuristic, in line with public aesthetics and suitable for the majority of users. The overall fit of the face line, the curved temples, make the glasses fit more closely to the ears, and bring users a comfortable wearing feeling.",72.75,73.3125,71.1875,63.1875,64.9375,62.31713104248047,54.08155822753906,61.121070861816406,51.71735763549805,61.77915954589844,"[{'path': '36/hd/4.19.299.jpg'}, {'path': '36/hd/产品图1.jpg'}, {'path': '36/hd/产品图2.jpg'}, {'path': '36/hd/产品图3.jpg'}, {'path': '36/hd/产品图4.png'}, {'path': '36/hd/场景图2.jpg'}, {'path': '36/hd/实物图.JPG'}, {'path': '36/hd/展板.jpg'}]"
30,37,中老年人便捷式手部护具,赵冰冰,产品装备,中国,"A small, convenient wearable device that can relieve hand joint pain is mainly aimed at the main characteristics of middle-aged and elderly people with hand arthritis in their daily life, such as joint pain, enlargement and limited activity.
By weaving graphene into the palm and heating it with far-infrared radiation, it relieves fatigue and improves blood circulation, thereby relieving pain and stiffness in the hand. Bioelectrical signals are added to the wrist below the display to relieve pain. At the same time, the soft hedgehog structure can gradually switch between soft and hard shapes and play a supporting role to facilitate the daily life of middle-aged and elderly people. The product is equipped with a biosensor function, which is sensitive to biological substances and converts their concentration into electrical signals for detection, so that users can control the device autonomously through the biosensor to relieve the symptoms of hand stiffness and pain caused by arthritis of the hand.",73.8,74.73333333333333,75.46666666666667,74.53333333333333,71.73333333333333,73.17521667480469,62.89263916015625,66.87647247314453,47.286521911621094,60.50436019897461,"[{'path': '37/hd/1.jpg'}, {'path': '37/hd/2.jpg'}, {'path': '37/hd/3.jpg'}, {'path': '37/hd/4.jpg'}, {'path': '37/hd/4.展板____中老年人便携式手部护具.jpg'}, {'path': '37/hd/5.jpg'}]"
31,38,Blooming canglan,赵婕秀,产品装备,中国,"With the development of social economy, the subjective consciousness of young people has become stronger.More and more women are working in the workplace and working alone in the city. It is normal to work overtime and stay up late. According to the data, in 1990, China's population living alone accounted for 6% of the total, and by 2012, this figure reached 14%.According to the national statistical yearbook. China's population living alone has reached 14.6%. With the increase of the population living alone year by year, the safety of the population living alone can not be guaranteed, especially the relatively vulnerable women.The Internet is becoming more and more developed, and the news of murdered women appears frequently. Women's safety and health has become a social concern.So I target women aged 18 to 45:18 to 25 years old: most women in this age group are new to the society, just enter the workplace, work overtime and stay up late, often take a taxi, return home late, live alone or share rent with strangers. At the same time, they have insufficient life experience and low awareness of safety and health.25 to 30 years old: women in this age group have their own career and circle. They usually work overtime, have parties on weekends and come home late.30 to 45 years old: most women in this age group have their own families and live alone less. More emergencies are encountered.Living in the above proof, so I designed a set of jewelry tailored for girls living alone to protect the safety of girls living outside. At the same time, it is solid and beautiful + practical + functional + portable.",80.6470588235294,77.23529411764706,76.41176470588235,74.94117647058823,76.05882352941177,36.9371223449707,55.71039962768555,50.53925323486328,53.81559753417969,60.519073486328125,"[{'path': '38/hd/场景图.jpg'}, {'path': '38/hd/展板1.jpg'}, {'path': '38/hd/展板2.jpg'}, {'path': '38/hd/戒指.jpg'}, {'path': '38/hd/手链.jpg'}, {'path': '38/hd/项链.jpg'}]"
32,39,蝶暖,邓欣,家居生活,中国,"Design Description: according to statistics, more than 90% of women may have experienced different degrees of dysmenorrhea. Some doctors believe that the degree of dysmenorrhea, even similar to cutting fingers during delivery, will seriously affect women's normal life, study and work, and often this kind of dysmenorrhea is unavoidable. Therefore, I designed a warm palace product for female users for this survey. According to statistics, what girls need most at this time is encouragement and support, and one of the most effective ways to relieve dysmenorrhea is hot compress, followed by exercise or massage. The products on the market can not balance the beautiful, portable and massage temperature control well, so I found the intention balance point and designed a warm palace treasure that combines beauty and massage temperature control. In terms of modeling, the bionic butterfly shape, smooth curved surface and natural shape are adopted for design conception. There are several unique designs in function 1. Visual temperature 2. Intelligent temperature control 3. Check and adjust the online mobile app 4. Unlimited endurance 5. Intelligent massage Intelligent temperature control adopts infrared hyperthermia. In short, far infrared refers to the infrared with a wavelength of 6-14 microns. Science has proved that this wavelength is very beneficial to the human body. It can transfer heat energy to the deeper part of the human skin and promote blood circulation, so as to make the human body feel warm from inside to outside. It is with this function that the heat released by the warm palace belt can be better absorbed by the human body, directly to the pain, so as to really drive away the cold and keep warm, which is qualitatively different from the warm baby's skin from the outside and inside. The massage adopts the soft rubber telescopic design designed on the back of the warm palace, which can press the human abdomen, and the strength can be controlled freely. The soft rubber design can feel the combination of comfort and pressing more friendly. Online app is made for products, with simple overall function and broad direction 1. Intelligently adjust the temperature and massage intensity 2. The product features are designed for female users to warm the palace, so you can record your menstrual status and predict the menstrual time in the app to check whether it is on time or not. Generally speaking, this is a warm palace treasure designed for women's warm palace, which combines beautiful and fashionable appearance and temperature massage.",74.26666666666667,70.2,76.6,71.8,68.0,69.1476058959961,43.53910827636719,58.021949768066406,48.039798736572266,59.551597595214844,"[{'path': '39/hd/9be478eb944b4bf416b778883b395c9.jpg'}, {'path': '39/hd/4085bcc5e6ac9e29f6036e89c05256c.jpg'}, {'path': '39/hd/xuanran.png'}, {'path': '39/hd/产品展板.jpg'}, {'path': '39/hd/蓝色渲染图.png'}]"
33,40,3D打印传统云肩”翎云羽”,闫雨晴,家居生活,中国,"The clothing or accessories made with 3D technology are very avant-garde and trendy. Although they are indeed very beautiful, I have not seen any designers who are useful. He has tried traditional Chinese clothing and accessories, and I like Chinese traditional clothes very much. Clothing, so I want to try to use 3D printing technology to make cloud shoulders in traditional Chinese clothing, because traditional Chinese clothing has only developed in recent years, but there has been no greater improvement. Everyone is looking for more ancient and more traditional craftsmanship to discover him, and the production of each exquisite cloud is very time-consuming and labor-intensive, and the construction period of one-click pure hand-embroidered cloud shoulder is about half a month. A master, pure hand embroidery. However, if you want more people to understand traditional clothing, this method will spread very slowly. And in this period of rapid development, many people are reluctant to learn about the exquisite objects left in China before. After all, it is indeed very cumbersome and can only be innovated in color and craftsmanship. So traditional things can only rely on a small number of people, because of interest to understand and inherit. But I thought about this item when I learned that 3D printing technology can make almost anything we can imagine. If you can let everyone scan their favorite items, then engineers will model and make them, and finally hand them over to 3D printers. This way will greatly attract more people to pay attention to our traditional thing. And in a very novel way, more people are willing to learn about Chinese traditional costumes. Use the most cutting-edge technology to spread the most traditional things. It is fast and novel and easy to be liked by the public. This is my thinking. I want to use this technology to let more people know about traditional things. The cloud that I want to do is just an experiment, that is to say, how it can be done, maybe it will become popular in the future, and 3D The printed material is completely different from the traditional hand-embroidered one, and there may be better innovations.",81.89473684210526,71.6842105263158,79.78947368421052,76.42105263157895,79.63157894736842,26.210844039916992,89.62982177734375,54.02857208251953,78.12305450439453,45.203556060791016,"[{'path': '40/hd/5ae28a23c46390544a0b2f0a05f15ce.jpg'}, {'path': '40/hd/7d584f0076ae5db21d04de599d5ca21.png'}, {'path': '40/hd/50a4d87408b2be8e69664967409d774.jpg'}, {'path': '40/hd/ed2c8b4202e6bf7cee440501f7525ae.png'}, {'path': '40/hd/fc384aea3bee36a1fd05d37568ee3b4.jpg'}, {'path': '40/hd/微信图片_20220508011111.png'}]"
34,41,Wcer,陆中杰,产品装备,中国,"As we all know, smoking is harmful to health, but in people's daily life, many people are inseparable from cigarettes in their hands. At present, the number of smokers in the world has reached 1.1 billion, and this number is still rising year by year. Among them, China's smokers also reached 300 million. Such a large population base will bring many derivative problems. Cigarettes will not only harm your smokers and the people around you, but also cause serious pollution to the environment. Even cigarette butts that are not completely extinguished will cause fire and even more serious damage outdoors.

Studies have shown that cigarette butts have become the most discarded solid waste. The research report published by Italy's national nuclear energy and Alternative Energy Agency shows that about 845000 tons of cigarette butts are discarded in a year, including about 7800 tons of dangerous chemicals.

In the face of this phenomenon, many countries have begun to pay attention to the recycling and reuse of cigarette butts. The tobacco leaves and roll paper of the recycled cigarette butts can be used as compost, and the filter tip can be processed into fine particles as raw materials for folders or ashtrays. Cigarette butts can also be used to make paper. It is an industry with good development prospects.

The full name of ""wcer"" is ""wearable cigarette end recycler"", which is a wearable portable cigarette end recycling equipment. The purpose is to remind people not to discard cigarette butts at will after smoking, and recycle them at any time through wearable devices, which is convenient for centralized treatment and reduce the pollution caused by cigarette butts to the environment. At the same time, the product also has the functions of smoking quantity reminder, second-hand smoke reminder and purification of second-hand smoke. The wearer holds the product in his hand, sets the bracelet into his elbow and fixes it, and then can complete the wearing.

The front of the product is equipped with an LED display screen, which can display the user's smoking quantity in a day and give a reminder at the same time. The product also has a second-hand smoke reminder function. People around can link to the device through Bluetooth to remind smokers that second-hand smoke affects others.

The middle of the product adopts the metal middle frame design, which has more texture. There is a metal key on the side to control various functions of the equipment.

The rear part of the product is the main functional area of the product, with built-in small air extraction pump and air purification filter screen, as well as a water storage box and water vapor atomization device. Their main function is to purify smokers' second-hand smoke and extinguish burning cigarette butts. A recycling box is attached to the product. Cigarette butts can be thrown into the recycling box through the entrance on the side of the product. The recycling box is connected with the main body through a buckle, and the box cover of the recycling box is opened at the same time. The magnetic suction design is adopted to facilitate opening and closing.",68.52941176470588,76.70588235294117,67.82352941176471,62.11764705882353,66.6470588235294,65.1431884765625,65.93321228027344,49.178977966308594,47.31167984008789,61.279541015625,"[{'path': '41/hd/24-3.92.png'}, {'path': '41/hd/24-3.png'}, {'path': '41/hd/电子展板.jpg'}, {'path': '41/hd/穿戴.69.png'}, {'path': '41/hd/穿戴.70.png'}, {'path': '41/hd/穿戴.89.png'}]"
35,43,LISTENING,陈咏恩,产品装备,中国,"As a medical device worn in human ear canal, hearing aid has high requirements for comfort. Customized hearing aid is the way to achieve high comfort. Digital technologies such as 3D printing and 3D scanning have brought accurate and efficient mass customization solutions to the hearing aid manufacturing industry.
I borrowed the element of wings to design, and designed the buckle on the original basic hearing aid. The ordinary hearing aid is more personalized, with personalized design while meeting the functions. The detachable accessories can also meet the needs of users in different situations.
The key words of guard, package and freedom are absorbed in the modeling, and the following design is made in combination with some modeling of 3D printing, which makes it more secure to wrap the ear, and the accessories are detachable.",73.70588235294117,64.47058823529412,66.11764705882354,64.29411764705883,66.41176470588235,61.87134552001953,60.42152786254883,72.38890075683594,61.20024490356445,80.03235626220703,"[{'path': '43/hd/1.jpg'}, {'path': '43/hd/2.jpg'}, {'path': '43/hd/3.png'}, {'path': '43/hd/4.png'}, {'path': '43/hd/5.png'}, {'path': '43/hd/6.jpg'}, {'path': '43/hd/7.png'}, {'path': '43/hd/A3展板.png'}]"
36,44,禳,陈晓莹,产品装备,中国,"Chaoshan worship tradition as the theme of the design of a set of cultural wear jewelry. The most local characteristic of Chaoshan is the tradition of offering sacrifices to the gods. Due to the complicated ceremony of offering sacrifices to the gods, with the development of the new era and the change of the new ideological trend, some complicated details and the ""dregs"" in the traditional sense are also being removed by the local young people. However, what remains unchanged is the local cultural symbols and fond memories of hometown passed down for thousands of years. Therefore, I want to design a piece of jewelry with chaoshan worship culture as the design point, so as to inherit the unique ""tide"" culture in another form that is more suitable for young people today, and at the same time, it can also be a souvenir that foreign tourists can take away. Chaoshan sacrificial gods related items as the design point, Chaoshan sacrificial gods related items in Chaoshan has a characteristic offering called red peach next, is also a chaoshan characteristic snacks, red color strange shape and surface pattern, is very representative of chaoshan sacrificial gods. Therefore, the red peach kuih is chosen as the representative object of the main design. In the temple will be lit bamboo lanterns, some people will be on the table to worship god lanterns, with a sense of festival and lively atmosphere. Sacrifice to god will generally use incense to worship, is the representative of the sacrifice to god. The porcelain inlaid on the roof of the temple is vivid in color and shape. Porcelain inlay a wide range of themes, using heroes and famous officials in history and folklore, literati, to reflect the people's positive pressure evil, brave and enterprising spirit, to inspire and inspire people; Or the use of auspicious, rich flowers, insects, birds and animals, to create auspicious, longevity, luck, wealth, harmony and other simple folk feelings rich artistic atmosphere. Necklace form reference gem, gem: ancient beads and jade string ornaments, mostly for the neck decoration, gem was originally an ancient Indian Buddha neck decoration, later with the introduction of Buddhism to China, the Tang Dynasty, was the beauty of women seeking new imitation and improvement, become a necklace. 
  The earpiece is integrated with 3D printing technology, which is hung on the ear with the radian of the ear, and fits the ear shape without ear holes.
Select the shape of red peach kuih combined with the characteristics of porcelain inlaid on the temple roof design elements; Lanterns for the prototype, cylindrical beads are designed, the middle of the incense as the prototype and lanterns in the middle of the fire converted into beads, string into pendants; The curve formed by the smoke after the incense is ignited has an elegant and leisurely beauty, which is designed as the frame of the collar.",78.58823529411765,70.52941176470588,75.05882352941177,73.76470588235294,72.29411764705883,65.03174591064453,48.44986343383789,39.84811782836914,44.7705078125,57.91688537597656,"[{'path': '44/hd/微信图片_20220507225349.jpg'}, {'path': '44/hd/微信图片_20220507225418.jpg'}, {'path': '44/hd/渲染图1.jpg'}, {'path': '44/hd/渲染图2.jpg'}, {'path': '44/hd/渲染图3.jpg'}, {'path': '44/hd/渲染图4.jpg'}]"
37,45,蝠蝠蝠,陈裕明,产品装备,中国,"In ancient times, the bat pattern was favored by the emperor. It is not surprising that the so-called what is good at the top, what is good at the bottom became popular among the ancient dignitaries represented by Prince Gong. From the palace to the people, from the south to the north, according to the concept that the decoration must imply auspiciousness at that time, a large number of bat patterns appeared in people's clothing, food (pattern modeling) and transportation. They were the best auspicious patterns of the ancients, carrying the prayers for happiness, longevity and peace and the pursuit of happiness and auspiciousness in traditional Chinese culture. Because bats are homonymous with the Fu of Fuqi, there are a large number of works made of bats in the Forbidden City. Therefore, I choose to use bats as the main element of my product, and then abstract bats to become more modern. At the same time, there is no lack of the original beautiful meaning of bats. Let the Forbidden City and modern better combine together.The earrings originated from the red bats on the robes of Emperor Qianlong of the Qing Dynasty. They have the meaning of Hongfu. The Hong and red are homonymous. From red to red fire, these three bats form the shape of fire. In terms of shape, a bat perches on a peach. The peach has the beautiful meaning of longevity in traditional culture. The integration of bat and longevity peach has the meaning of more happiness and longevity.",76.5,67.4375,75.0,71.1875,73.6875,31.56232261657715,66.80986785888672,63.68344497680664,63.31037902832031,48.905616760253906,"[{'path': '45/hd/实物穿戴.jpg'}, {'path': '45/hd/展板.png'}, {'path': '45/hd/效果图1.jpg'}, {'path': '45/hd/效果图2.png'}, {'path': '45/hd/穿戴效果1.jpg'}, {'path': '45/hd/穿戴效果2.jpg'}]"
38,46,枫的低语,黄凝儿,产品装备,中国,"Interpreting new ideas from the leaves in nature, each leaf germinates in nature, matures in nature, and then returns to nature. It is an indispensable part of the process of self construction.

With the acceleration of social rhythm and the continuous entry of new materials and new ideas, the boundary of jewelry becomes more and more blurred. In addition to traditional precious metals, jewelry materials, silica gel, plastic and so on. In order to meet the increasingly rich personalized needs of consumers, various jewelry accessories came into being, and 3D printing technology can not only provide greater design freedom, but also fully customize the design, meet the customization, and carry out one-time production economically and efficiently. 48 questionnaires were collected in the early stage of design. The results show that the wearing rate of necklaces and earrings is the highest, and I hope the jewelry is special and relatively low-key.
In the design direction, it should be personalized and customized with 3D printing technology. It mainly focuses on the design and research of structure, adopts the structural modularization mode and element sharing, creates different uses and different connection modes with similar and the same structural modeling, tries a variety of combination modes: track, intersperse, stretch, overlap, hollowing out, texture, etc., and designs a modular, multi combination jewelry that is different from traditional jewelry. It is hoped that users can create a semi DIY way of interaction and thinking by themselves, which can inspire users to discover themselves, explore their true self, and start a dialogue with themselves and an interaction with nature.

This work is made with 3D printing technology and takes the maple leaf in nature as the design prototype. It is the most natural and original image. It is intended to explore women's definition of self, face self, know self, discover self, accept self, inspire users to think about self, talk with themselves and whisper to nature. Named ""the whisper of Maple"", we also hope that users can face life with a natural and free mind, just like walking in the shade of autumn, with the wind blowing the trees, the fallen leaves in the body, talking to the wind and whispering with the leaves, which can be cured by nature and the fallen leaves in the heart.
Continuous improvement in modeling, from plane to three-dimensional, from floating to rigid, from sharp to round, to create a light and beautiful, but also tenacious and powerful female image. Finally, a modular jewelry with a certain sense of elasticity and weight can be formed.
There are two pairs of earrings and a collar. Based on a single structure, resin 8000 is selected for printing to maintain the white, pure, natural and unmodified color of the model and highlight the structural content of the product. A total of 12 outwardly convex pieces (single piece length: 45mm;) are printed on the collar, The wearer can reduce or increase the number of wearers according to the desired length and elastic effect; A total of 8 inwardly concave earrings are printed, including 6 small ones (45mm) and two large ones (55mm), which can be worn freely according to personal preferences.",79.625,72.25,77.25,73.375,77.0,52.751670837402344,50.19233703613281,52.25041961669922,58.36183547973633,70.19457244873047,"[{'path': '46/hd/图片1.jpg'}, {'path': '46/hd/图片2.jpg'}, {'path': '46/hd/图片3.jpg'}, {'path': '46/hd/图片4.jpg'}, {'path': '46/hd/图片5.jpg'}, {'path': '46/hd/展板.jpg'}]"
39,48,运动臂包,黄米欢,运动健康,中国,"This product is a sports arm bag. Its main function is to let sprinters carry some basic items, such as mobile phones, cards and paper towels. This product is designed because most of the sports arm bags on the market are similar, and the shape is not good-looking enough. While adding functions, the aesthetics will also be reduced. Many people have been investigated, and the aesthetics of the arm bag directly determines whether they will buy this arm bag. Therefore, using the technology of 3D printing and the structural characteristics of 3D printing, we explore a sports arm bag with different modeling structure and increased aesthetics.

The material of the sports arm bag mainly adopts silica gel material and Velcro. The front bag body uses silica gel material. The characteristics of high temperature resistance and shock absorption can protect the athlete. The soft and non deformable characteristics can make the arm bag fit the arm better, and the surface is made of frosted material, which can make the mobile phone easier to put and take. The back strap uses Velcro, which allows users to freely adjust the tightness and allow more different people to use it. Finally, in terms of color selection, it provides users with three series of color matching to meet the needs of different styles of the public, including gradient color system, dark color system and fan color system. In terms of color selection, it selects a more dynamic and dynamic color matching.
Conclusion: the design of this arm bag aims to combine new technology, find new structure and new materials, no longer stick to the popular style on the market, and explore sports products in the new era.",78.71428571428571,78.42857142857143,81.64285714285714,79.78571428571429,74.64285714285714,38.25457000732422,37.300350189208984,59.75858688354492,16.398426055908203,55.79454803466797,"[{'path': '48/hd/A3展板.JPG'}, {'path': '48/hd/产品实拍_2.jpg'}, {'path': '48/hd/产品实拍.jpg'}, {'path': '48/hd/产品效果图1.jpg'}, {'path': '48/hd/产品渲染图1.jpg'}, {'path': '48/hd/产品渲染图2.jpg'}]"
40,49,《汉尼拔》概念珠宝设计,胡佳荟,产品装备,中国,"This is a conceptual jewelry designed based on the discussion of the relationship between the two roles in Hannibal. I designed a pair of earrings and rings.The two characters in the play are lovers. One is a high IQ criminal and the other is a smart agent. Because they know each other, they find the inner essence of each other after going through a lot of things, and then attract each other and fall in love.In the design of earrings, I adopted the concept of upside down. In terms of color, red and white are combined. I exaggerated the design of the shape of the eyes, and used red transparent materials as eyes for embellishment. The right ear is on the eye. It means that in the play, the role is on the side of the leader at first, and this role is high above all; The left ear is with the eyes down, which indicates that the role is initially on the side of the guided person. This role is not firm. The two have been testing each other and examining each other, and their fate is intertwined. In this process, the relationship is sometimes close and sometimes alienated. Therefore, in addition to the eye decoration, I also use regular but inconsistent sheet decoration for arrangement, in order to express the stability and instability of the relationship between the two through subtle details.In the design of the ring, I adopted the design method of imitating the growth of the bone cone, in which the left ring grows positively and the right ring grows inversely, implying that the two are in a black and white relationship. Nevertheless, they are deeply attracted by each other and come together in a bloody, strange, but affectionate way to produce love, just like in my design., The direction of the two rings is almost to touch each other. The growth and touch of the two bone cones are like walking into each other's deepest heart.I think the story between the two characters is the most dangerous and charming love story. Putting aside the elements of bloody violence in the play, I only absorbed the characteristics of aesthetics and love and explained my view on the love between the two characters with my own understanding.",78.89473684210526,65.3157894736842,66.52631578947368,63.68421052631579,72.10526315789474,36.38386535644531,61.08374786376953,40.39578628540039,50.850807189941406,41.17784118652344,"[{'path': '49/hd/2.jpg'}, {'path': '49/hd/3.jpg'}, {'path': '49/hd/4.jpg'}, {'path': '49/hd/5.jpg'}, {'path': '49/hd/6.jpg'}, {'path': '49/hd/7.jpg'}, {'path': '49/hd/戒指展板.jpg'}, {'path': '49/hd/耳饰展板.jpg'}]"
41,50,余光·增强现实导航眼镜设计,莫颖儿,产品装备,中国,"On daily trips, whether cycling or walking, there are always dangerous accidents due to looking down at the mobile phone, turning back and suddenly rushing out of the vehicle.
This is an augmented reality navigation glasses. In addition to navigation, the sensors and cameras equipped with it can also detect the vehicles and pedestrians of all parties in real time, maintain a safe distance and greatly improve the safety of travel.
Use manual knob and key interaction or eye movement interaction to travel considerately.
The use of 3D printing technology can reduce unnecessary assembly, reduce material waste, green environmental protection and break through technical restrictions, open up a huge design space, meet the wearing needs of all kinds of different people, and customize glasses.
Cool colors meet the aesthetic needs of young people and become a fashion trendsetter in life.",74.33333333333333,78.33333333333333,75.27777777777777,69.22222222222223,71.55555555555556,53.26631164550781,56.805015563964844,51.0126838684082,51.5848274230957,65.01060485839844,"[{'path': '50/hd/展板.png'}, {'path': '50/hd/效果图1.jpg'}, {'path': '50/hd/效果图2.jpg'}, {'path': '50/hd/效果图3.jpg'}, {'path': '50/hd/效果图4.jpg'}, {'path': '50/hd/效果图5.jpg'}]"
42,51,海浪,许钰涵,产品装备,中国,"Product name: waves design description: global warming, the temperature rise, exceptions, and sea levels rise faster. Due to the continuous accumulation of greenhouse effect, energy continues to accumulate in the earth and air system, causing almost all glaciers in the world to retreat. Global sea levels are rising faster than in any century in the last 3,000 years due to the thermal expansion of the oceans and the melting of ice sheets. Global warming continues, sea level rise is irreversible, and will even cause a devastating blow to global living things. Therefore, according to the global temperature rising sea levels caused by the changes to design a set of necklace and bracelet. The design combines the characteristics and advantages of 3D printing technology, increases the regular ripple, makes the necklace shape more flexible, but also hopes that people can pay more attention to the protection of the environment.",69.73684210526316,64.42105263157895,69.15789473684211,66.73684210526316,67.0,49.56680679321289,48.4172477722168,40.400875091552734,55.2200927734375,34.568504333496094,"[{'path': '51/hd/IMG_7913.jpg'}, {'path': '51/hd/IMG_7963.jpg'}, {'path': '51/hd/IMG_7964.jpg'}, {'path': '51/hd/IMG_7965.jpg'}, {'path': '51/hd/IMG_7966.jpg'}, {'path': '51/hd/产品展板.JPG'}]"
43,52,平安胸坠,谢家豪,产品装备,中国,"In Chaoshan, the vast majority of the masters worshipped in all temples are Taoist gods. Due to the secularization of the master, the people hope that the master can bless all day, so the ""master talisman"" has become a folk custom. Master Fu is not superstition, it is a spiritual sustenance of Chaoshan people, and it is also another kind of love and concern of Chaoshan parents and parents for their children and grandchildren.

With the development of the times, today's young people don't bring or understand these things. In order to better retain the safe tradition of Chaoshan, many designers design the safe symbol as a wearable product in line with the views of young people,

According to the cultural characteristics of Chaoshan Lantern Festival, taking Chaoshan safety culture as the creative point, we use 3D printing technology to design a wearable safety jewelry cultural and creative product in line with the traditional style of young people's point of view.",66.72727272727273,63.59090909090909,63.68181818181818,65.81818181818181,65.5,36.03226852416992,45.99365234375,28.80099105834961,57.33140563964844,41.00540542602539,"[{'path': '52/hd/3e6d31a13a053b833a3b2779bb7f2d6.png'}, {'path': '52/hd/61aa711d80a199aee24c41bffc4d098.png'}, {'path': '52/hd/301d8fcb60216a155c0c3b08e00f6dd.png'}, {'path': '52/hd/905f6ee2a8a664530cabab832d095a2.png'}, {'path': '52/hd/30892ad3bbff35157fa2945bcd4bc5e.png'}, {'path': '52/hd/A3展板.jpg'}, {'path': '52/hd/bbf24a89028555c9e052af21b627646.png'}, {'path': '52/hd/bf9f3d61559a345ff6f693c629175d7.png'}]"
44,53,手环,谢彤,产品装备,中国,"My design is a steampunk-inspired jewelry design, my final plan is the combination of the elements of the previous sketches, the mechanical wings are simplified to the jewelry, I want to reflect the beauty and freedom of the machinery for that era, with the placement and splicing of the gears to reflect a mechanical splicing and arrangement, the overall jewelry wants to show the elegance and romance of the mechanical sense, and the middle part of it is outwardly unfolding. And for the sake of three-dimensionality, the outside of the ear also has a fixed structure, and the decoration above the earhook is inspired by mechanical airships, which is the idea of combining the overall design concept.
My second design is a bracelet that I designed according to the earring reference, the bracelet has two worn together, the two bracelets are inspired by the gear machinery, the black bracelet has a similar screw, the whole is to reflect the combination of a gear, and the two bracelets have a free place to take it off or put on.",61.166666666666664,58.0,58.333333333333336,56.208333333333336,58.833333333333336,26.32485008239746,42.7806396484375,28.8476505279541,68.3326644897461,54.70456314086914,"[{'path': '53/hd/展板.jpg'}, {'path': '53/hd/手环1.jpg'}, {'path': '53/hd/手环2.jpg'}, {'path': '53/hd/耳饰1.jpg'}, {'path': '53/hd/耳饰2.jpg'}]"
45,54,排球文化珠宝套装设计说明,彭世龙,家居生活,中国,"The elements in this set of jewelry are extracted from the five core technologies of volleyball, including serving, setting, blocking, digging and smashing. It was designed in combination with the ball shape of mikasa-v200w and mva200, which are most widely used in two professional volleyball competitions. BLOCKING·EARRINGS Among them, the earrings are inspired by the technical action of blocking in volleyball. When blocking volleyball, you need to open your hands and press your wrists down, wrap the ball between your palms, like closing the ball in your palm. When volleyball circles describe the blocking action standard and good effect, they often say The door is closed. UNITED·RING The inspiration of the ring comes from the collective spirit of volleyball. The wind blade around the ring jewelry extracts the mikasa-mva200 volleyball known as the Yellow whirlwind. Volleyball is a collective sport played by six people on the field. The six blades hold up the ball in the middle, which symbolizes that the six athletes support each other, make up for each other and work together to play a good ball. DIGGING·NECKLACE The necklace is inspired by the digging technique in volleyball. When digging the ball, you need to overlap your palms, stretch your wrists, and dig the ball out with your forearm. The necklace extracts the segmented spherical slice from mikasa-v200w volleyball. It looks like a palm, overlaps it, holds up the ball and looks like a ball cushion. SETTING·BRACELET The bracelet is inspired by setting. When setting a volleyball, you need to hold your hands in front of your forehead, open your palms in a semi arc, and the main force producing index finger and thumb are in the shape of EIGHT AND ONE, hold the ball and bounce it out. Inspired by this, this bracelet designs the intersection of bracelets as EIGHT AND ONE shape, holding the ball (i.e. jewelry) in it.",59.333333333333336,52.9,58.5,56.733333333333334,58.6,25.300132751464844,60.7557373046875,44.41879653930664,51.79863739013672,45.547428131103516,"[{'path': '54/hd/产品图片整套首饰.jpg'}, {'path': '54/hd/展板1.jpg'}, {'path': '54/hd/戒指1.jpg'}, {'path': '54/hd/手镯1.jpg'}, {'path': '54/hd/手镯使用.jpg'}, {'path': '54/hd/耳坠使用.jpg'}, {'path': '54/hd/项链1.jpg'}, {'path': '54/hd/展板2.jpg'}]"
